,ts_code,symbol,name,area,industry,list_date
407,002125.SZ,002125,湘潭电化,湖南,化工原料,20070403
408,002126.SZ,002126,银轮股份,浙江,汽车配件,20070418
409,002127.SZ,002127,南极电商,江苏,互联网,20070418
410,002130.SZ,002130,沃尔核材,深圳,电气设备,20070420
411,002131.SZ,002131,利欧股份,浙江,互联网,20070427
412,002132.SZ,002132,恒星科技,河南,钢加工,20070427
413,002133.SZ,002133,广宇集团,浙江,全国地产,20070427
414,002134.SZ,002134,天津普林,天津,元器件,20070516
415,002135.SZ,002135,东南网架,浙江,钢加工,20070530
416,002136.SZ,002136,安纳达,安徽,化工原料,20070530
417,002137.SZ,002137,实益达,深圳,元器件,20070613
418,002139.SZ,002139,拓邦股份,深圳,元器件,20070629
419,002140.SZ,002140,东华科技,安徽,建筑工程,20070712
420,002144.SZ,002144,宏达高科,浙江,纺织,20070803
421,002145.SZ,002145,中核钛白,甘肃,化工原料,20070803
422,002146.SZ,002146,荣盛发展,河北,全国地产,20070808
423,002148.SZ,002148,北纬科技,北京,互联网,20070810
424,002149.SZ,002149,西部材料,陕西,小金属,20070810
425,002150.SZ,002150,通润装备,江苏,机械基件,20070810
426,002154.SZ,002154,报喜鸟,浙江,服饰,20070816
427,002155.SZ,002155,湖南黄金,湖南,黄金,20070816
428,002157.SZ,002157,正邦科技,江西,农业综合,20070817
429,002158.SZ,002158,汉钟精机,上海,工程机械,20070817
430,002159.SZ,002159,三特索道,湖北,旅游服务,20070817
431,002160.SZ,002160,常铝股份,江苏,铝,20070821
432,002161.SZ,002161,远望谷,深圳,通信设备,20070821
433,002162.SZ,002162,悦心健康,上海,陶瓷,20070823
434,002163.SZ,002163,海南发展,深圳,装修装饰,20070823
435,002164.SZ,002164,宁波东力,浙江,机械基件,20070823
436,002165.SZ,002165,红宝丽,江苏,化工原料,20070913
437,002166.SZ,002166,莱茵生物,广西,中成药,20070913
438,002167.SZ,002167,东方锆业,广东,小金属,20070913
439,002168.SZ,002168,惠程科技,重庆,电气设备,20070919
440,002169.SZ,002169,智光电气,广东,电气设备,20070919
441,002170.SZ,002170,芭田股份,深圳,农药化肥,20070919
442,002171.SZ,002171,楚江新材,安徽,铜,20070921
443,002172.SZ,002172,澳洋健康,江苏,医疗保健,20070921
444,002173.SZ,002173,创新医疗,浙江,医疗保健,20070925
445,002174.SZ,002174,游族网络,福建,互联网,20070925
446,002175.SZ,002175,东方智造,广西,电器仪表,20071012
447,002177.SZ,002177,御银股份,广东,其他商业,20071101
448,002178.SZ,002178,延华智能,上海,软件服务,20071101
449,002181.SZ,002181,粤传媒,广东,出版业,20071116
450,002183.SZ,002183,怡亚通,深圳,仓储物流,20071113
451,002184.SZ,002184,海得控制,上海,机械基件,20071116
452,002186.SZ,002186,全聚德,北京,酒店餐饮,20071120
453,002187.SZ,002187,广百股份,广东,百货,20071122
454,002188.SZ,002188,中天服务,浙江,房产服务,20071122
455,002189.SZ,002189,中光学,河南,元器件,20071203
456,002193.SZ,002193,如意集团,山东,纺织,20071207
457,002194.SZ,002194,武汉凡谷,湖北,通信设备,20071207
