,ts_code,trade_date,close,turnover_rate,volume_ratio,pe,pb,circ_mv
341,603566.SH,20220323,29.86,1.1798,1.24,42.152,5.3843,959987.056
342,000061.SZ,20220323,6.03,0.7871,0.82,32.4507,1.834,1023252.8639
343,002082.SZ,20220323,10.82,5.7766,1.57,23.4761,2.596,389749.6404
344,601108.SH,20220323,8.74,1.1195,0.75,13.6883,1.3446,3136798.8941
345,301229.SZ,20220323,40.77,15.554,0.74,62.1103,4.3527,81540.0
346,871981.BJ,20220323,31.88,0.4637,0.17,55.8618,3.5546,40519.9263
347,601100.SH,20220323,54.9,0.3301,0.87,31.796,7.7931,7166426.4
348,688075.SH,20220323,272.88,4.508,0.45,25.7887,6.4207,383735.8627
349,600478.SH,20220323,5.77,2.2626,1.9,171.9765,3.6773,925583.8772
350,688600.SH,20220323,15.22,0.7581,0.62,42.7399,2.3755,101558.6614
351,603266.SH,20220323,13.39,2.2108,0.57,28.7099,2.3324,264738.8237
352,603076.SH,20220323,32.34,0.5202,0.44,36.9389,2.9731,390348.1465
353,300880.SZ,20220323,20.32,1.4168,0.85,41.2011,4.6474,142268.448
354,600715.SH,20220323,2.63,1.1189,0.65,,1.8351,487826.4705
355,300650.SZ,20220323,26.85,4.3939,1.29,129.7763,3.1837,223984.7379
356,000666.SZ,20220323,9.27,4.9729,0.81,15.9016,0.6898,272114.9107
357,688296.SH,20220323,31.86,1.8641,0.65,45.2059,4.7066,81261.7209
358,002673.SZ,20220323,7.3,1.1193,1.41,29.2102,1.2034,2999712.0638
359,603926.SH,20220323,13.76,0.4249,0.54,15.0556,1.6103,220437.4016
360,002448.SZ,20220323,6.11,1.5555,1.53,24.6321,1.2731,291300.5482
361,300347.SZ,20220323,101.42,2.6846,1.65,50.5681,4.8822,5696951.9783
362,600370.SH,20220323,2.78,0.3873,0.7,19.3731,1.7025,323901.6909
363,603690.SH,20220323,38.51,1.437,0.42,47.0663,3.4755,1186093.5164
364,002464.SZ,20220323,4.24,3.7802,2.14,,,221213.4725
365,600783.SH,20220323,16.15,3.0358,0.98,35.888,3.1301,1202140.2598
366,600511.SH,20220323,27.78,1.2069,0.5,11.9493,1.6401,1537196.3659
367,002660.SZ,20220323,8.02,11.6862,2.44,34.9955,3.0131,169456.2217
368,600288.SH,20220323,13.8,0.4072,0.46,105.3298,3.379,602784.0
369,603122.SH,20220323,23.97,52.9445,1.5,118.9239,8.2571,238533.1404
370,600079.SH,20220323,17.07,0.5839,0.55,24.2718,2.1578,2366739.2238
371,300996.SZ,20220323,32.49,7.6456,1.27,54.9399,5.5733,114884.64
372,300384.SZ,20220323,18.8,0.9258,0.86,35.6041,2.8671,412852.2732
373,603776.SH,20220323,15.94,3.9228,3.12,7.5233,1.1391,370159.0721
374,603538.SH,20220323,59.4,17.816,0.71,53.698,5.2321,888479.5214
375,002302.SZ,20220323,8.05,0.6593,0.72,12.9579,1.1101,1016195.2147
376,688739.SH,20220323,61.48,0.807,0.53,27.8845,2.7377,238620.996
377,301219.SZ,20220323,179.35,20.5642,,19.7462,2.6504,433447.3946
378,002356.SZ,20220323,3.96,0.3985,1.46,,,519256.7903
379,300160.SZ,20220323,7.67,3.1172,0.59,34.6076,4.0076,460666.5408
380,600223.SH,20220323,10.82,1.3118,0.97,17.0965,3.1873,1091902.6793
381,002685.SZ,20220323,3.27,0.7229,0.7,,0.8801,266130.6288
382,688315.SH,20220323,28.39,3.5672,0.77,310.9455,6.3387,97008.63
383,603027.SH,20220323,18.19,0.7697,0.79,70.6014,7.3777,1452984.7454
384,603990.SH,20220323,19.85,2.6725,0.54,92.6692,3.0881,328445.0237
385,603666.SH,20220323,58.31,0.9992,1.3,35.7982,5.0284,1199738.1627
386,002006.SZ,20220323,24.47,2.7192,0.89,392.9764,10.8052,1113776.52
387,603353.SH,20220323,20.77,2.8106,0.75,21.1271,2.1742,128362.754
388,300035.SZ,20220323,33.6,1.9226,0.45,131.7637,9.3498,1778252.2666
389,603890.SH,20220323,10.32,0.6053,0.64,18.3847,1.8235,449902.0316
390,601827.SH,20220323,7.81,0.7464,0.6,18.1822,1.4871,624597.721
391,688202.SH,20220323,442.25,2.8713,1.19,212.1915,20.6852,1187892.4335
392,000633.SZ,20220323,6.48,1.6333,0.48,275.4494,14.9522,249547.4717
393,002621.SZ,20220323,5.74,9.3769,1.07,,4.0307,457783.085
394,002007.SZ,20220323,22.86,0.6473,0.63,25.8539,5.1526,3598432.5913
395,002325.SZ,20220323,2.76,5.3167,1.38,,1.247,276848.4577
396,002084.SZ,20220323,5.2,6.3365,3.18,20.7662,1.6897,313111.7699
397,300072.SZ,20220323,6.72,0.8197,0.84,,2.1384,1565488.8016
398,002109.SZ,20220323,5.25,0.428,0.61,25.844,1.2534,552796.0142
399,300514.SZ,20220323,11.57,1.8023,0.85,68.7931,3.7531,176919.184
400,600825.SH,20220323,4.21,0.6051,0.84,,1.8117,439897.7849
401,688128.SH,20220323,20.99,2.2985,0.97,30.0326,3.4815,201682.415
402,300137.SZ,20220323,6.45,1.3752,0.64,26.2198,1.6853,303466.7589
403,002757.SZ,20220323,16.45,5.3001,0.54,18.6744,2.2282,457114.5641
404,000825.SZ,20220323,6.72,0.8833,0.71,22.06,1.0914,3827830.3164
405,300332.SZ,20220323,9.51,0.6307,0.41,150.1827,2.4669,800725.425
406,301045.SZ,20220323,27.48,1.0405,0.78,25.6136,3.4885,70870.92
407,688116.SH,20220323,149.0,1.0613,0.7,322.624,17.4983,2673342.9361
408,300181.SZ,20220323,11.06,13.9076,1.25,75.8024,3.6516,545828.1032
409,603637.SH,20220323,10.09,15.6504,1.36,37.7543,3.1061,245871.4784
410,000968.SZ,20220323,7.98,0.8844,0.49,61.8286,1.6814,772067.1227
411,605179.SH,20220323,12.23,1.0983,0.52,37.0293,3.895,74603.0
412,600089.SH,20220323,20.43,1.5733,0.78,31.1235,2.0297,7740008.2404
413,600756.SH,20220323,14.65,4.6313,0.68,,2.2629,474804.6731
414,300327.SZ,20220323,59.63,1.3383,0.52,88.542,14.1205,1830314.3469
415,002679.SZ,20220323,11.67,1.4469,0.64,315.2693,3.8401,275127.252
416,603313.SH,20220323,12.67,0.5738,0.46,16.2831,1.9466,614873.8824
417,000982.SZ,20220323,2.48,1.7212,0.73,320.1357,9.468,1056945.5091
418,301047.SZ,20220323,335.51,2.7242,0.58,31.6865,3.3788,570367.0
419,002176.SZ,20220323,23.43,7.1652,0.74,2790.5844,22.0009,3996158.8347
420,300829.SZ,20220323,31.74,1.0937,0.7,47.931,4.1264,315259.921
421,000970.SZ,20220323,12.63,2.2453,1.01,118.7315,2.8132,1535461.6513
422,600692.SH,20220323,7.08,5.024,0.71,42.4548,2.782,180547.446
423,000530.SZ,20220323,4.84,12.7501,1.06,191.2339,1.2332,289684.1969
424,300950.SZ,20220323,31.06,8.7763,2.6,50.4837,5.5887,124240.0
425,002674.SZ,20220323,9.85,0.2775,0.67,24.8823,1.2509,284533.6522
426,300777.SZ,20220323,53.42,3.3838,0.87,91.9695,16.5775,1400986.125
427,301060.SZ,20220323,48.76,29.0223,0.6,176.9329,12.6941,210915.2808
428,000990.SZ,20220323,12.38,0.8192,1.09,43.6873,0.8776,1551227.6415
429,301198.SZ,20220323,27.9,2.5436,0.64,47.43,3.133,66142.4268
430,600676.SH,20220323,4.79,1.2654,0.49,,0.8894,492648.1202
431,300686.SZ,20220323,13.3,0.5743,0.72,33.6371,2.0094,263826.8931
432,688055.SH,20220323,5.86,0.1609,0.68,74.5372,4.219,1046986.7038
433,002119.SZ,20220323,13.78,1.9614,0.71,58.8122,4.7627,506419.823
434,000652.SZ,20220323,4.1,0.8381,0.66,29.7158,1.1897,604484.7378
435,300231.SZ,20220323,9.93,5.5477,0.57,26.997,3.1359,364155.2091
436,605488.SH,20220323,22.65,1.1405,0.73,22.9278,2.6737,67950.0
437,300412.SZ,20220323,18.88,8.9045,0.48,81.4077,4.8744,407506.8527
438,603056.SH,20220323,17.64,4.548,0.63,32.0982,3.034,1693440.0
439,301196.SZ,20220323,42.91,1.8792,0.67,33.3123,1.8835,126965.0087
440,300026.SZ,20220323,8.34,12.9475,0.75,43.6953,3.2229,2236800.5659
441,002973.SZ,20220323,12.56,0.9684,0.6,13.663,3.2025,133731.7786
442,688210.SH,20220323,30.21,0.4988,0.34,35.1822,2.1536,49387.598
443,300932.SZ,20220323,29.03,1.0589,1.33,24.3665,2.2202,221151.2454
444,300586.SZ,20220323,11.87,2.7043,0.97,148.5257,5.2066,411839.8713
445,688107.SH,20220323,53.94,1.9329,0.58,,14.335,225268.6511
446,002767.SZ,20220323,11.4,2.5735,0.8,81.7608,2.2415,142567.3808
447,603863.SH,20220323,9.2,1.3858,1.15,24.7244,1.5949,99952.48
448,002139.SZ,20220323,11.1,2.5087,0.8,24.6962,2.7748,1142015.9576
449,300503.SZ,20220323,11.42,2.2501,0.98,46.8325,2.6599,248571.1688
450,300817.SZ,20220323,18.78,1.5787,0.98,30.5111,2.4366,78749.7984
451,300955.SZ,20220323,26.33,1.7089,0.58,28.4126,2.8639,66351.6
452,002877.SZ,20220323,6.7,0.7743,0.74,39.0288,2.9373,137931.0743
453,002250.SZ,20220323,13.34,0.7957,0.8,111.9321,1.9686,1226122.9484
454,000503.SZ,20220323,11.26,1.5588,0.63,,11.2785,1012073.8017
455,002492.SZ,20220323,6.39,6.4704,1.35,22.189,1.7587,254406.1831
456,301086.SZ,20220323,65.37,1.1793,0.6,29.8499,2.2537,98055.0
457,688095.SH,20220323,111.69,0.5662,0.68,46.6371,1.899,323664.2172
458,300860.SZ,20220323,50.4,13.1272,1.63,26.5566,2.1634,211381.1482
459,002265.SZ,20220323,16.08,5.5557,1.23,,5.8777,512254.4046
460,603901.SH,20220323,13.39,0.4622,0.85,25.0452,3.0138,643191.4847
461,601608.SH,20220323,3.74,0.3151,0.69,83.1735,2.1781,1622942.8156
462,000886.SZ,20220323,3.91,0.57,0.99,41.6832,1.3629,380817.6554
463,601968.SH,20220323,7.18,0.2822,0.84,51.2743,2.2936,649885.0883
464,000801.SZ,20220323,7.02,0.5932,0.81,93.5013,2.6888,718010.2655
465,000665.SZ,20220323,7.67,22.0379,2.6,,1.3288,777972.7672
466,688626.SH,20220323,37.0,2.2848,0.8,30.1636,3.0596,142080.0
467,300900.SZ,20220323,28.06,5.2157,1.6,153.7295,3.8443,349739.84
468,603798.SH,20220323,11.34,1.2641,1.49,21.5866,2.1013,226800.0
469,600862.SH,20220323,23.16,1.8655,0.92,54.5528,6.6647,3226301.7318
470,300159.SZ,20220323,3.88,3.5676,1.21,,5.6192,551141.8381
471,000034.SZ,20220323,14.16,0.8734,0.64,14.981,1.8278,762628.5961
472,600721.SH,20220323,8.0,0.7338,0.7,,4.4516,300107.484
473,000616.SZ,20220323,1.81,0.7859,1.05,9.1603,0.5401,258872.4309
474,002608.SZ,20220323,5.72,0.0752,1.06,9.5046,0.7557,2161061.5907
475,600138.SH,20220323,12.17,3.3718,0.62,,1.3839,880913.28
476,300324.SZ,20220323,3.53,2.6545,0.74,,1.603,444084.7188
477,300850.SZ,20220323,125.23,2.321,1.11,57.1856,7.313,1453433.8566
478,300082.SZ,20220323,11.89,0.7222,0.73,20.0791,2.4962,805757.2408
479,603843.SH,20220323,5.3,9.1584,0.66,33.6081,1.8557,370800.3156
480,002708.SZ,20220323,5.75,0.5495,0.8,56.179,1.8474,228518.2595
481,600733.SH,20220323,7.35,0.9696,0.87,,2.2965,2875499.6421
482,600119.SH,20220323,8.25,2.7719,0.9,,8.5108,253605.0
483,688002.SH,20220323,48.17,0.9472,0.77,36.6921,6.1822,1233771.3217
484,000860.SZ,20220323,24.58,3.8991,1.29,43.4101,2.268,1823263.259
485,300257.SZ,20220323,14.31,0.378,1.08,55.542,2.8897,1170729.7314
486,600517.SH,20220323,5.8,0.673,0.72,28.2029,1.8409,1101791.1565
487,000572.SZ,20220323,4.89,1.2796,1.15,,2.3639,803013.9045
488,300493.SZ,20220323,8.02,2.7309,1.13,90.0485,4.4323,382609.3075
489,002127.SZ,20220323,4.97,1.0539,0.58,10.27,2.5466,976237.142
490,603333.SH,20220323,11.0,1.8232,0.58,413.7308,3.2665,568442.2502
491,600821.SH,20220323,8.14,3.9426,1.19,30.7906,2.558,1042388.6027
492,600653.SH,20220323,2.0,1.2731,1.05,,3.5137,389276.0634
493,002344.SZ,20220323,4.39,0.6389,0.89,28.9391,0.7126,562563.1754
494,603590.SH,20220323,29.06,0.2956,0.72,25.3579,1.6202,464960.0
495,002258.SZ,20220323,28.63,1.2873,0.62,14.065,3.1504,1500890.405
496,688369.SH,20220323,62.01,1.182,1.74,44.3695,3.3611,366972.5942
497,601107.SH,20220323,4.53,0.4015,0.64,20.539,0.8535,979721.22
498,000980.SZ,20220323,3.91,0.8838,0.61,,,1676393.5932
499,430198.BJ,20220323,6.64,0.1461,0.55,13.711,1.5297,42924.1678
500,000521.SZ,20220323,3.6,1.5356,0.51,,0.7685,314841.0164
501,300857.SZ,20220323,25.0,0.7619,0.65,51.5164,4.0616,354346.955
502,600032.SH,20220323,14.4,9.2542,1.5,105.5687,3.8832,299520.0
503,300868.SZ,20220323,22.2,0.7497,0.57,26.7141,1.59,149411.8941
504,688078.SH,20220323,42.47,1.5341,1.31,59.2125,5.2977,148577.5746
505,002230.SZ,20220323,47.89,0.4628,0.48,81.6196,6.9526,10046978.0253
506,300984.SZ,20220323,56.07,1.6463,0.71,46.5952,4.3346,67284.0
507,002387.SZ,20220323,7.42,0.316,0.66,50.3924,0.7236,1014472.3027
508,603918.SH,20220323,9.2,2.9908,0.62,38.1069,3.1391,335405.9622
509,002540.SZ,20220323,5.43,0.9887,0.66,19.311,1.4271,486012.3401
510,600186.SH,20220323,2.59,1.0961,0.61,62.5447,3.3231,453742.3955
511,300737.SZ,20220323,10.94,2.206,0.79,14.1452,2.5444,955656.9621
512,600708.SH,20220323,2.82,2.5546,1.41,58.8195,0.5789,627528.3314
513,003012.SZ,20220323,9.86,0.7278,0.65,13.7814,1.555,633622.5529
514,002941.SZ,20220323,15.58,5.0419,0.58,87.6466,3.8821,994466.5609
515,000063.SZ,20220323,25.99,0.3958,0.32,18.0504,2.388,10110768.6048
516,600918.SH,20220323,8.25,0.7091,0.36,22.7661,1.6064,2152482.359
517,600520.SH,20220323,11.24,18.663,1.43,214.6074,4.7518,178075.32
518,600483.SH,20220323,11.39,1.1909,1.24,14.8884,1.2966,1988692.9965
519,600528.SH,20220323,7.86,0.5155,0.63,9.5629,0.891,1746139.5482
520,600903.SH,20220323,8.04,0.3318,0.61,44.3452,3.2381,915100.7617
521,605056.SH,20220323,16.17,4.4905,2.11,27.2325,4.6857,64696.17
522,300284.SZ,20220323,6.61,2.1152,0.73,21.4961,1.1075,425533.3211
523,603555.SH,20220323,3.18,0.7013,0.66,,2.423,499738.7038
524,603677.SH,20220323,11.82,0.7392,0.9,40.4061,2.2322,227107.8559
525,002567.SZ,20220323,10.01,3.0088,0.81,12.7031,1.9279,1185086.9801
526,601618.SH,20220323,3.81,0.6981,0.7,10.0426,0.9707,6801847.9038
527,002203.SZ,20220323,10.85,0.2221,0.51,31.4841,2.2012,2087476.7879
528,002147.SZ,20220323,4.51,1.6832,1.13,,18.8167,241543.492
529,300280.SZ,20220323,28.54,2.6447,1.3,15.3458,2.0844,457993.2783
530,300330.SZ,20220323,12.02,12.3698,1.01,349.7462,5.3,201881.404
531,000035.SZ,20220323,5.29,0.3182,0.5,20.4273,1.1312,1297819.7039
532,600197.SH,20220323,28.1,3.5496,1.37,38.7872,3.6816,1326178.4575
533,603580.SH,20220323,11.6,0.93,0.88,49.5928,3.3013,151580.912
534,600516.SH,20220323,8.87,0.7704,0.55,61.6649,2.2866,3375895.7164
535,300436.SZ,20220323,55.32,18.9495,1.0,594.2998,8.2243,737251.4434
536,603557.SH,20220323,4.52,1.2087,1.29,,1.4895,223313.594
537,603861.SH,20220323,8.84,1.1463,1.67,40.9234,1.4866,372419.8128
538,601222.SH,20220323,9.05,2.2927,1.56,18.6973,1.2987,1864453.0862
539,600261.SH,20220323,3.84,0.3778,1.2,11.2103,1.5086,543229.2979
540,688182.SH,20220323,17.4,10.5999,3.63,26.1326,3.4002,116572.3892
541,000629.SZ,20220323,3.91,0.6336,0.83,149.2855,3.5387,3358467.6469
542,300433.SZ,20220323,12.24,0.5528,0.58,12.4333,1.4276,6071510.4983
543,000813.SZ,20220323,3.63,0.5894,0.53,28.4842,1.4624,804964.1421
544,600722.SH,20220323,6.01,0.8744,0.63,411.9234,3.9259,408872.1253
545,000600.SZ,20220323,4.2,0.433,0.64,8.1362,0.68,457818.5329
546,600322.SH,20220323,2.38,10.9916,2.41,,1.3125,263156.6
547,600448.SH,20220323,3.42,4.5295,0.56,120.86,1.5009,215398.3244
548,603377.SH,20220323,6.73,0.5797,0.59,30.4132,2.2602,489834.4551
549,002487.SZ,20220323,35.45,9.1721,1.99,42.3598,6.9112,1940088.9852
550,300263.SZ,20220323,8.54,1.3318,0.71,35.1283,2.7088,655796.6302
551,603421.SH,20220323,7.2,0.4398,0.96,25.9353,1.5403,469577.1679
552,688006.SH,20220323,61.64,1.0258,0.45,66.8026,8.7232,683625.1942
553,603258.SH,20220323,24.45,1.0063,1.01,15.2672,2.5307,594396.126
554,300146.SZ,20220323,21.73,0.5683,0.66,21.0651,3.5209,2199128.2433
555,601801.SH,20220323,5.14,0.5699,0.61,16.6592,0.9277,1022451.2348
556,300879.SZ,20220323,17.1,1.9061,0.59,35.6707,2.8134,94050.0
557,688711.SH,20220323,116.46,3.6021,0.43,430.6094,13.4277,246519.4884
558,601991.SH,20220323,2.44,0.4066,0.78,14.8529,1.1592,3024645.7419
559,002129.SZ,20220323,44.55,0.8083,0.58,132.2078,4.5472,13511687.7446
560,300645.SZ,20220323,23.6,7.6796,0.61,117.787,3.9677,325539.2543
561,600572.SH,20220323,4.69,2.2374,0.96,26.5904,2.5788,1202185.5736
562,300386.SZ,20220323,13.85,3.3973,0.58,92.3438,3.169,335455.1023
563,600233.SH,20220323,16.75,0.6546,0.93,32.5664,3.2514,5301516.5208
564,300776.SZ,20220323,263.2,2.8148,1.25,74.9566,13.6018,1249448.0902
565,600293.SH,20220323,3.98,5.5278,0.95,,2.3315,461737.7283
566,301049.SZ,20220323,29.4,8.1717,0.62,32.3457,3.029,69276.202
567,300228.SZ,20220323,8.45,10.9346,2.58,68.0817,2.4693,458740.2324
568,002791.SZ,20220323,101.2,2.4594,0.75,39.8189,6.7848,1627191.3491
569,688388.SH,20220323,94.09,1.1471,0.48,118.205,7.5605,1607693.0884
570,300554.SZ,20220323,17.63,8.4102,3.07,82.3935,3.1425,115021.8294
571,605133.SH,20220323,19.25,4.6423,0.74,24.103,1.8818,77000.0
572,300091.SZ,20220323,4.84,5.9267,2.3,122.8932,2.1754,518028.7259
573,301038.SZ,20220323,27.83,21.8459,0.52,39.3058,4.1974,82655.1
574,300606.SZ,20220323,17.1,1.2178,0.96,22.4146,3.0111,94840.3928
575,301031.SZ,20220323,115.99,1.3528,0.63,138.8008,10.9984,192195.43
576,300907.SZ,20220323,23.44,2.3825,0.79,37.4069,3.0949,86634.24
577,000868.SZ,20220323,4.99,8.768,1.06,,13.7943,365931.2548
578,300702.SZ,20220323,48.14,1.1969,0.51,25.1126,4.4688,1019813.8051
579,600146.SH,20220323,2.0,4.2337,1.17,,2.4487,93994.0
580,000715.SZ,20220323,5.03,0.9843,1.11,21.554,1.301,208774.9255
581,603535.SH,20220323,25.18,0.2314,0.33,22.2063,1.9897,378707.2
582,300001.SZ,20220323,19.82,1.2989,1.07,110.2015,3.4286,1965081.8303
583,600311.SH,20220323,1.68,0.4645,0.67,,10.2984,111820.8
584,000887.SZ,20220323,15.95,1.7088,0.74,42.6308,2.0378,2095666.2318
585,605577.SH,20220323,12.37,3.2269,0.72,30.4112,1.8506,54977.7785
586,603106.SH,20220323,6.55,2.1926,0.76,105.124,2.0965,340940.6
587,688568.SH,20220323,63.84,0.3529,0.69,95.2485,9.7957,664938.5817
588,601101.SH,20220323,10.59,5.2221,1.27,265.3255,1.4162,1270798.17
589,000795.SZ,20220323,7.15,3.4326,0.98,59.8542,3.2744,808956.2073
590,603567.SH,20220323,14.08,0.4215,1.08,30.3994,1.9072,1195617.28
591,301188.SZ,20220323,21.17,9.6222,0.93,54.1846,3.6151,96934.4514
592,603939.SH,20220323,41.45,0.4396,0.7,38.779,4.0939,2972343.8323
593,300441.SZ,20220323,8.09,0.9599,0.83,53.949,3.6371,507717.9162
594,603331.SH,20220323,13.75,2.2703,0.7,30.0625,3.0125,241202.3859
595,002565.SZ,20220323,4.92,3.0631,0.63,665.9801,2.6903,519106.4463
596,603345.SH,20220323,114.11,0.5671,0.55,55.4314,3.1852,2765825.11
597,600375.SH,20220323,10.19,4.1276,1.78,,3.0042,566299.6683
598,601699.SH,20220323,16.84,1.4097,0.69,26.0843,1.4549,5037533.0928
599,605128.SH,20220323,29.46,1.4512,0.62,29.012,2.3413,122877.66
600,000983.SZ,20220323,12.51,2.8123,0.96,26.1963,2.3263,5124796.56
601,688338.SH,20220323,39.77,0.3575,0.74,46.9319,2.2853,191584.8045
602,002638.SZ,20220323,1.99,1.5277,0.64,66.3286,0.9256,198238.7699
603,002081.SZ,20220323,5.58,1.6027,1.57,6.2791,0.8497,1472097.5677
604,300423.SZ,20220323,12.44,12.1277,11.29,10.7393,1.4842,386715.739
605,603102.SH,20220323,49.06,8.0051,0.51,24.7006,2.4414,78496.0
606,300359.SZ,20220323,5.39,1.546,0.77,68.2872,5.0314,341306.077
607,002452.SZ,20220323,7.56,3.7327,1.02,21.9703,2.34,387094.9068
608,688088.SH,20220323,30.64,1.0913,1.52,49.4706,4.8732,820251.7355
609,002853.SZ,20220323,13.81,10.5375,4.96,13.081,1.257,158040.1002
610,002044.SZ,20220323,5.89,0.6646,0.54,41.6191,2.9812,2260844.1928
611,000151.SZ,20220323,8.47,2.7428,0.66,,3.3474,225762.74
612,300508.SZ,20220323,31.95,1.875,1.02,99.8762,4.7335,144705.793
613,000046.SZ,20220323,1.91,3.067,1.56,,0.6647,992043.7731
614,002058.SZ,20220323,12.21,0.2497,0.36,,9.8118,174746.8106
615,688303.SH,20220323,57.46,1.6025,0.68,19.3245,6.7176,1206660.0
616,600262.SH,20220323,20.48,2.0639,1.34,53.2772,2.7571,348160.0
617,002375.SZ,20220323,6.17,1.8703,0.99,26.0425,0.9694,821222.9944
618,000799.SZ,20220323,162.49,1.8909,0.69,107.3979,15.7568,5279770.996
619,300333.SZ,20220323,8.77,3.9707,0.75,,3.749,292148.4913
620,002386.SZ,20220323,10.42,1.5657,0.73,70.2164,1.4715,813357.6256
621,300720.SZ,20220323,11.13,0.812,0.61,29.6006,3.7469,110904.4175
622,600006.SH,20220323,5.57,0.3937,0.63,20.1263,1.3645,1114000.0
623,603520.SH,20220323,58.98,5.1118,1.05,60.5334,6.984,1441627.0311
624,300703.SZ,20220323,10.35,3.5112,0.83,36.5116,2.7071,178064.2825
625,002983.SZ,20220323,18.69,0.8897,0.64,39.3941,3.2808,96420.9101
626,002668.SZ,20220323,5.08,0.4197,0.69,,9.3618,489986.0741
627,600960.SH,20220323,3.51,0.7441,1.07,47.6693,0.6001,333630.9468
628,601099.SH,20220323,2.94,0.604,0.48,,2.0186,2003997.0128
629,600526.SH,20220323,5.96,0.7972,0.55,62.358,1.5708,326253.1845
630,600892.SH,20220323,3.47,0.5156,0.48,83.1494,7.4005,187504.759
631,002290.SZ,20220323,6.99,0.3543,0.64,31.4489,3.313,151315.3582
632,600787.SH,20220323,5.42,0.4029,0.69,21.0347,0.9724,1181323.8343
633,600985.SH,20220323,14.42,0.9796,0.84,10.3148,1.3121,3577653.8039
634,002581.SZ,20220323,17.77,4.3597,0.95,,4.7566,712205.8931
635,002803.SZ,20220323,13.59,1.8358,0.78,9.4251,2.7859,385382.7099
636,603077.SH,20220323,3.51,1.5149,0.6,10.2529,2.176,3099768.83
637,603629.SH,20220323,21.84,0.754,0.72,61.244,1.8281,218400.0
638,300581.SZ,20220323,23.61,3.8849,1.24,115.9444,10.0269,729945.648
639,603733.SH,20220323,27.9,0.1821,0.56,27.4647,3.262,1969662.6221
640,688660.SH,20220323,9.87,3.7458,1.75,31.5826,1.7264,379008.0474
641,834021.BJ,20220323,4.31,1.0258,0.57,21.4983,2.0454,101025.8397
642,300561.SZ,20220323,12.5,4.9146,0.73,237.2754,6.2245,218466.7263
643,002826.SZ,20220323,11.36,2.9338,0.81,52.8562,3.1458,135822.5127
644,002027.SZ,20220323,6.21,0.8042,0.61,22.4,6.4582,8968606.0298
645,688092.SH,20220323,29.63,0.8531,0.64,35.8511,3.3623,77327.5473
646,300287.SZ,20220323,5.45,6.0915,0.83,,3.1743,649563.0438
647,002958.SZ,20220323,3.43,0.439,0.6,6.4386,0.6696,928018.0553
648,002982.SZ,20220323,41.65,2.2516,1.11,165.2465,2.6381,196535.9375
649,002300.SZ,20220323,7.38,4.0178,4.49,25.515,2.9806,484583.0154
650,600657.SH,20220323,5.24,4.886,3.11,9.9491,0.6328,1494384.3838
651,002867.SZ,20220323,13.7,1.047,0.62,14.819,2.6944,1477181.8294
652,300369.SZ,20220323,12.62,1.5058,0.92,33.4679,3.1307,927029.2986
653,600858.SH,20220323,4.93,0.2908,0.44,,1.0603,255151.1783
654,603095.SH,20220323,24.38,1.7773,0.87,26.0482,1.5612,91180.9562
655,600150.SH,20220323,18.53,1.3683,0.85,271.0067,1.7916,4527449.2867
656,300536.SZ,20220323,14.75,1.0347,1.28,604.8616,7.0849,350532.3974
657,605319.SH,20220323,15.0,2.198,0.65,28.4557,1.7322,75000.0
658,300595.SZ,20220323,37.47,2.0809,0.9,73.5449,15.181,2340664.9101
659,000561.SZ,20220323,7.38,0.9941,1.91,45.227,2.8279,444244.8675
660,600428.SH,20220323,4.29,0.5838,0.68,73.4023,0.9303,920913.1808
661,300546.SZ,20220323,34.77,24.5033,0.76,,5.705,300983.4105
662,600531.SH,20220323,5.45,0.8424,0.5,19.0141,1.4986,594182.2355
663,002498.SZ,20220323,4.43,3.2489,5.06,25.266,2.3214,1473770.628
664,000599.SZ,20220323,3.84,0.2991,0.6,,0.9794,313629.8715
665,688560.SH,20220323,35.23,1.2929,0.39,54.8,4.0785,310963.3586
666,002863.SZ,20220323,5.2,0.9643,0.95,40.064,1.3723,259385.8259
667,002743.SZ,20220323,6.9,1.8158,0.71,22.5983,0.9957,288326.6182
668,601700.SH,20220323,5.74,7.0022,2.32,29.7647,2.5343,650475.168
669,603378.SH,20220323,15.76,2.1306,0.85,14.9213,2.0492,439849.8824
670,000413.SZ,20220323,2.0,0.4599,0.68,,0.4378,972833.3128
671,002919.SZ,20220323,28.5,0.779,0.49,34.046,4.67,193394.217
672,601319.SH,20220323,4.54,0.0867,0.54,10.0043,0.9412,14758694.4827
673,600610.SH,20220323,13.8,1.1716,0.52,324.4981,114.0966,619171.8105
674,002215.SZ,20220323,6.48,2.0988,0.67,38.1935,2.1263,462407.0795
675,600694.SH,20220323,19.06,0.4448,0.72,11.2099,0.6277,559827.7526
676,600121.SH,20220323,4.43,2.3687,0.94,,2.972,539756.5328
677,000752.SZ,20220323,4.58,0.575,0.78,85.9613,33.2232,120801.3889
678,601162.SH,20220323,3.54,0.8316,0.45,67.4406,1.176,3067678.1423
679,603216.SH,20220323,19.81,12.3137,0.98,25.6492,2.9125,109668.16
680,601881.SH,20220323,10.17,0.4944,1.15,14.2326,1.2249,6555860.7841
681,002837.SZ,20220323,36.91,3.7409,0.82,67.9165,7.0195,948250.3845
682,300670.SZ,20220323,8.38,1.6237,0.89,41.9702,2.8334,177504.7552
683,000926.SZ,20220323,4.71,3.4373,1.4,14.5932,0.404,440826.2615
