,ts_code,symbol,name,area,industry,list_date
817,002424.SZ,002424,贵州百灵,贵州,中成药,20100603
818,002425.SZ,002425,凯撒文化,广东,互联网,20100608
819,002426.SZ,002426,胜利精密,江苏,元器件,20100608
820,002428.SZ,002428,云南锗业,云南,小金属,20100608
821,002429.SZ,002429,兆驰股份,深圳,家用电器,20100610
822,002430.SZ,002430,杭氧股份,浙江,化工机械,20100610
823,002431.SZ,002431,棕榈股份,广东,建筑工程,20100610
824,002432.SZ,002432,九安医疗,天津,医疗保健,20100610
825,002433.SZ,002433,太安堂,广东,中成药,20100618
826,002434.SZ,002434,万里扬,浙江,汽车配件,20100618
827,002435.SZ,002435,长江健康,江苏,化学制药,20100618
828,002436.SZ,002436,兴森科技,深圳,元器件,20100618
829,002437.SZ,002437,誉衡药业,黑龙江,化学制药,20100623
830,002438.SZ,002438,江苏神通,江苏,机械基件,20100623
831,002439.SZ,002439,启明星辰,北京,软件服务,20100623
832,002440.SZ,002440,闰土股份,浙江,染料涂料,20100706
833,002441.SZ,002441,众业达,广东,批发业,20100706
834,002442.SZ,002442,龙星化工,河北,化工原料,20100706
835,002443.SZ,002443,金洲管道,浙江,钢加工,20100706
836,002444.SZ,002444,巨星科技,浙江,轻工机械,20100713
837,002445.SZ,002445,中南文化,江苏,影视音像,20100713
838,002446.SZ,002446,盛路通信,广东,通信设备,20100713
839,002448.SZ,002448,中原内配,河南,汽车配件,20100716
840,002449.SZ,002449,国星光电,广东,半导体,20100716
841,002451.SZ,002451,摩恩电气,上海,电气设备,20100720
842,002452.SZ,002452,长高集团,湖南,电气设备,20100720
843,002453.SZ,002453,华软科技,江苏,软件服务,20100720
844,002454.SZ,002454,松芝股份,上海,汽车配件,20100720
845,002455.SZ,002455,百川股份,江苏,化工原料,20100803
846,002456.SZ,002456,欧菲光,深圳,元器件,20100803
847,002457.SZ,002457,青龙管业,宁夏,塑料,20100803
848,002458.SZ,002458,益生股份,山东,农业综合,20100810
849,002459.SZ,002459,晶澳科技,河北,电气设备,20100810
850,002460.SZ,002460,赣锋锂业,江西,小金属,20100810
851,002461.SZ,002461,珠江啤酒,广东,啤酒,20100818
852,002462.SZ,002462,嘉事堂,北京,医药商业,20100818
853,002463.SZ,002463,沪电股份,江苏,元器件,20100818
854,002465.SZ,002465,海格通信,广东,通信设备,20100831
855,002466.SZ,002466,天齐锂业,四川,小金属,20100831
856,002467.SZ,002467,二六三,北京,电信运营,20100908
857,002468.SZ,002468,申通快递,浙江,仓储物流,20100908
858,002469.SZ,002469,三维化学,山东,化工原料,20100908
859,002471.SZ,002471,中超控股,江苏,电气设备,20100910
860,002472.SZ,002472,双环传动,浙江,机械基件,20100910
861,002474.SZ,002474,榕基软件,福建,软件服务,20100915
862,002475.SZ,002475,立讯精密,深圳,元器件,20100915
863,002476.SZ,002476,宝莫股份,山东,化工原料,20100915
864,002478.SZ,002478,常宝股份,江苏,钢加工,20100921
865,002479.SZ,002479,富春环保,浙江,火力发电,20100921
866,002480.SZ,002480,新筑股份,四川,机械基件,20100921
867,002481.SZ,002481,双塔食品,山东,食品,20100921
868,002482.SZ,002482,广田集团,深圳,装修装饰,20100929
869,002483.SZ,002483,润邦股份,江苏,工程机械,20100929
870,002484.SZ,002484,江海股份,江苏,元器件,20100929
871,002485.SZ,002485,希努尔,山东,服饰,20101015
872,002486.SZ,002486,嘉麟杰,上海,服饰,20101015
873,002487.SZ,002487,大金重工,辽宁,钢加工,20101015
874,002488.SZ,002488,金固股份,浙江,汽车配件,20101021
875,002489.SZ,002489,浙江永强,浙江,家居用品,20101021
876,002490.SZ,002490,山东墨龙,山东,化工机械,20101021
877,002491.SZ,002491,通鼎互联,江苏,通信设备,20101021
878,002492.SZ,002492,恒基达鑫,广东,仓储物流,20101102
879,002493.SZ,002493,荣盛石化,浙江,化纤,20101102
880,002494.SZ,002494,华斯股份,河北,服饰,20101102
881,002495.SZ,002495,佳隆股份,广东,食品,20101102
882,002497.SZ,002497,雅化集团,四川,化工原料,20101109
883,002498.SZ,002498,汉缆股份,山东,电气设备,20101109
884,002500.SZ,002500,山西证券,山西,证券,20101115
885,002502.SZ,002502,鼎龙文化,广东,影视音像,20101117
886,002503.SZ,002503,搜于特,广东,服饰,20101117
887,002505.SZ,002505,鹏都农牧,湖南,农业综合,20101118
888,002506.SZ,002506,协鑫集成,上海,电气设备,20101118
889,002507.SZ,002507,涪陵榨菜,重庆,食品,20101123
890,002508.SZ,002508,老板电器,浙江,家用电器,20101123
891,002510.SZ,002510,天汽模,天津,汽车配件,20101125
892,002511.SZ,002511,中顺洁柔,广东,造纸,20101125
893,002512.SZ,002512,达华智能,福建,元器件,20101203
894,002513.SZ,002513,蓝丰生化,江苏,农药化肥,20101203
895,002514.SZ,002514,宝馨科技,江苏,机械基件,20101203
896,002515.SZ,002515,金字火腿,浙江,食品,20101203
897,002516.SZ,002516,旷达科技,江苏,纺织,20101207
898,002517.SZ,002517,恺英网络,福建,互联网,20101207
899,002518.SZ,002518,科士达,深圳,电气设备,20101207
900,002519.SZ,002519,银河电子,江苏,通信设备,20101207
901,002520.SZ,002520,日发精机,浙江,机床制造,20101210
902,002521.SZ,002521,齐峰新材,山东,造纸,20101210
903,002522.SZ,002522,浙江众成,浙江,塑料,20101210
904,002523.SZ,002523,天桥起重,湖南,工程机械,20101210
905,002524.SZ,002524,光正眼科,新疆,医疗保健,20101217
906,002526.SZ,002526,山东矿机,山东,工程机械,20101217
907,002527.SZ,002527,新时达,上海,电器仪表,20101224
908,002528.SZ,002528,英飞拓,深圳,IT设备,20101224
909,002529.SZ,002529,海源复材,福建,专用机械,20101224
910,002530.SZ,002530,金财互联,江苏,软件服务,20101231
911,002531.SZ,002531,天顺风能,江苏,电气设备,20101231
912,002532.SZ,002532,天山铝业,浙江,铝,20101231
913,002533.SZ,002533,金杯电工,湖南,电气设备,20101231
914,002534.SZ,002534,杭锅股份,浙江,专用机械,20110110
915,002536.SZ,002536,飞龙股份,河南,汽车配件,20110111
916,002537.SZ,002537,海联金汇,山东,汽车整车,20110110
917,002538.SZ,002538,司尔特,安徽,农药化肥,20110118
918,002539.SZ,002539,云图控股,四川,农药化肥,20110118
919,002540.SZ,002540,亚太科技,江苏,铝,20110118
920,002541.SZ,002541,鸿路钢构,安徽,钢加工,20110118
921,002542.SZ,002542,中化岩土,北京,建筑工程,20110128
922,002543.SZ,002543,万和电气,广东,家用电器,20110128
923,002544.SZ,002544,杰赛科技,广东,软件服务,20110128
924,002545.SZ,002545,东方铁塔,山东,钢加工,20110211
925,002546.SZ,002546,新联电子,江苏,电气设备,20110211
926,002547.SZ,002547,春兴精工,江苏,通信设备,20110218
927,002548.SZ,002548,金新农,深圳,饲料,20110218
928,002549.SZ,002549,凯美特气,湖南,环境保护,20110218
929,002550.SZ,002550,千红制药,江苏,生物制药,20110218
930,002551.SZ,002551,尚荣医疗,深圳,医疗保健,20110225
931,002552.SZ,002552,宝鼎科技,浙江,机械基件,20110225
932,002553.SZ,002553,南方轴承,江苏,汽车配件,20110225
933,002554.SZ,002554,惠博普,湖南,石油开采,20110225
934,002555.SZ,002555,三七互娱,安徽,互联网,20110302
935,002556.SZ,002556,辉隆股份,安徽,其他商业,20110302
936,002557.SZ,002557,洽洽食品,安徽,食品,20110302
937,002558.SZ,002558,巨人网络,重庆,互联网,20110302
938,002559.SZ,002559,亚威股份,江苏,机床制造,20110303
939,002560.SZ,002560,通达股份,河南,电气设备,20110303
940,002561.SZ,002561,徐家汇,上海,百货,20110303
941,002562.SZ,002562,兄弟科技,浙江,化学制药,20110310
942,002563.SZ,002563,森马服饰,浙江,服饰,20110311
943,002564.SZ,002564,天沃科技,江苏,建筑工程,20110310
944,002565.SZ,002565,顺灏股份,上海,造纸,20110318
945,002566.SZ,002566,益盛药业,吉林,中成药,20110318
946,002567.SZ,002567,唐人神,湖南,饲料,20110325
947,002568.SZ,002568,百润股份,上海,红黄酒,20110325
948,002570.SZ,002570,贝因美,浙江,乳制品,20110412
949,002571.SZ,002571,德力股份,安徽,玻璃,20110412
950,002572.SZ,002572,索菲亚,广东,家居用品,20110412
951,002573.SZ,002573,清新环境,北京,环境保护,20110422
952,002574.SZ,002574,明牌珠宝,浙江,服饰,20110422
953,002576.SZ,002576,通达动力,江苏,电气设备,20110428
954,002577.SZ,002577,雷柏科技,深圳,IT设备,20110428
955,002578.SZ,002578,闽发铝业,福建,铝,20110428
956,002579.SZ,002579,中京电子,广东,元器件,20110506
957,002580.SZ,002580,圣阳股份,山东,电气设备,20110506
958,002581.SZ,002581,未名医药,山东,生物制药,20110520
959,002582.SZ,002582,好想你,河南,食品,20110520
960,002583.SZ,002583,海能达,深圳,通信设备,20110527
961,002584.SZ,002584,西陇科学,广东,化工原料,20110602
962,002585.SZ,002585,双星新材,江苏,塑料,20110602
963,002587.SZ,002587,奥拓电子,深圳,元器件,20110610
964,002588.SZ,002588,史丹利,山东,农药化肥,20110610
965,002589.SZ,002589,瑞康医药,山东,医药商业,20110610
966,002590.SZ,002590,万安科技,浙江,汽车配件,20110610
967,002591.SZ,002591,恒大高新,江西,化工原料,20110621
968,002593.SZ,002593,日上集团,福建,汽车配件,20110628
969,002594.SZ,002594,比亚迪,深圳,汽车整车,20110630
970,002595.SZ,002595,豪迈科技,山东,专用机械,20110628
971,002596.SZ,002596,海南瑞泽,海南,其他建材,20110707
972,002597.SZ,002597,金禾实业,安徽,食品,20110707
973,002598.SZ,002598,山东章鼓,山东,机械基件,20110707
974,002599.SZ,002599,盛通股份,北京,广告包装,20110715
975,002600.SZ,002600,领益智造,广东,元器件,20110715
976,002601.SZ,002601,龙佰集团,河南,化工原料,20110715
977,002602.SZ,002602,世纪华通,浙江,互联网,20110728
978,002603.SZ,002603,以岭药业,河北,中成药,20110728
979,002605.SZ,002605,姚记科技,上海,互联网,20110805
980,002606.SZ,002606,大连电瓷,辽宁,电气设备,20110805
981,002607.SZ,002607,中公教育,安徽,文教休闲,20110810
982,002608.SZ,002608,江苏国信,江苏,火力发电,20110810
983,002609.SZ,002609,捷顺科技,深圳,软件服务,20110815
984,002610.SZ,002610,爱康科技,江苏,电气设备,20110815
985,002611.SZ,002611,东方精工,广东,轻工机械,20110830
986,002612.SZ,002612,朗姿股份,北京,服饰,20110830
987,002613.SZ,002613,北玻股份,河南,专用机械,20110830
988,002614.SZ,002614,奥佳华,福建,医疗保健,20110909
989,002615.SZ,002615,哈尔斯,浙江,家居用品,20110909
990,002616.SZ,002616,长青集团,广东,环境保护,20110920
991,002617.SZ,002617,露笑科技,浙江,电气设备,20110920
992,002620.SZ,002620,瑞和股份,深圳,装修装饰,20110929
993,002621.SZ,002621,美吉姆,辽宁,文教休闲,20110929
994,002622.SZ,002622,融钰集团,吉林,综合类,20111018
995,002623.SZ,002623,亚玛顿,江苏,玻璃,20111013
996,002624.SZ,002624,完美世界,浙江,影视音像,20111028
997,002625.SZ,002625,光启技术,深圳,航空,20111103
998,002626.SZ,002626,金达威,福建,食品,20111028
999,002627.SZ,002627,三峡旅游,湖北,公共交通,20111103
1000,002628.SZ,002628,成都路桥,四川,建筑工程,20111103
1001,002630.SZ,002630,华西能源,四川,专用机械,20111111
1002,002631.SZ,002631,德尔未来,江苏,家居用品,20111111
1003,002632.SZ,002632,道明光学,浙江,化工原料,20111122
1004,002633.SZ,002633,申科股份,浙江,机械基件,20111122
1005,002634.SZ,002634,棒杰股份,浙江,服饰,20111205
1006,002635.SZ,002635,安洁科技,江苏,IT设备,20111125
1007,002636.SZ,002636,金安国纪,上海,元器件,20111125
1008,002637.SZ,002637,赞宇科技,浙江,日用化工,20111125
1009,002638.SZ,002638,勤上股份,广东,文教休闲,20111125
1010,002639.SZ,002639,雪人股份,福建,专用机械,20111205
1011,002641.SZ,002641,永高股份,浙江,塑料,20111208
1012,002642.SZ,002642,荣联科技,北京,软件服务,20111220
1013,002643.SZ,002643,万润股份,山东,化工原料,20111220
1014,002644.SZ,002644,佛慈制药,甘肃,中成药,20111222
1015,002645.SZ,002645,华宏科技,江苏,专用机械,20111220
1016,002646.SZ,002646,青青稞酒,青海,白酒,20111222
1017,002647.SZ,002647,仁东控股,浙江,多元金融,20111228
1018,002648.SZ,002648,卫星石化,浙江,化工原料,20111228
1019,002649.SZ,002649,博彦科技,北京,软件服务,20120106
1020,002650.SZ,002650,加加食品,湖南,食品,20120106
1021,002651.SZ,002651,利君股份,四川,专用机械,20120106
1022,002652.SZ,002652,扬子新材,江苏,其他建材,20120119
1023,002653.SZ,002653,海思科,西藏,化学制药,20120117
1024,002654.SZ,002654,万润科技,深圳,互联网,20120217
1025,002655.SZ,002655,共达电声,山东,元器件,20120217
1026,002657.SZ,002657,中科金财,北京,软件服务,20120228
1027,002658.SZ,002658,雪迪龙,北京,环境保护,20120309
1028,002659.SZ,002659,凯文教育,北京,文教休闲,20120309
1029,002660.SZ,002660,茂硕电源,深圳,电气设备,20120316
1030,002661.SZ,002661,克明食品,湖南,食品,20120316
1031,002662.SZ,002662,京威股份,北京,汽车配件,20120309
1032,002663.SZ,002663,普邦股份,广东,建筑工程,20120316
1033,002664.SZ,002664,长鹰信质,浙江,汽车配件,20120316
1034,002665.SZ,002665,首航高科,甘肃,电气设备,20120327
1035,002666.SZ,002666,德联集团,广东,化工原料,20120327
1036,002667.SZ,002667,鞍重股份,辽宁,工程机械,20120329
1037,002668.SZ,002668,奥马电器,广东,家用电器,20120416
1038,002669.SZ,002669,康达新材,上海,化工原料,20120416
1039,002670.SZ,002670,国盛金控,广东,证券,20120416
1040,002671.SZ,002671,龙泉股份,山东,其他建材,20120426
1041,002672.SZ,002672,东江环保,深圳,环境保护,20120426
1042,002673.SZ,002673,西部证券,陕西,证券,20120503
1043,002674.SZ,002674,兴业科技,福建,纺织,20120507
1044,002675.SZ,002675,东诚药业,山东,化学制药,20120525
1045,002676.SZ,002676,顺威股份,广东,塑料,20120525
1046,002677.SZ,002677,浙江美大,浙江,家用电器,20120525
1047,002678.SZ,002678,珠江钢琴,广东,文教休闲,20120530
1048,002679.SZ,002679,福建金森,福建,林业,20120605
1049,002681.SZ,002681,奋达科技,深圳,家用电器,20120605
1050,002682.SZ,002682,龙洲股份,福建,公路,20120612
1051,002683.SZ,002683,宏大爆破,广东,化工原料,20120612
1052,002685.SZ,002685,华东重机,江苏,工程机械,20120612
1053,002686.SZ,002686,亿利达,浙江,专用机械,20120703
1054,002687.SZ,002687,乔治白,浙江,服饰,20120713
1055,002688.SZ,002688,金河生物,内蒙,化学制药,20120713
1056,002689.SZ,002689,远大智能,辽宁,运输设备,20120717
1057,002690.SZ,002690,美亚光电,安徽,专用机械,20120731
1058,002691.SZ,002691,冀凯股份,河北,专用机械,20120731
1059,002693.SZ,002693,双成药业,海南,化学制药,20120808
1060,002694.SZ,002694,顾地科技,湖北,塑料,20120816
1061,002695.SZ,002695,煌上煌,江西,食品,20120905
1062,002696.SZ,002696,百洋股份,广西,渔业,20120905
1063,002697.SZ,002697,红旗连锁,四川,超市连锁,20120905
1064,002698.SZ,002698,博实股份,黑龙江,化工机械,20120911
1065,002699.SZ,002699,美盛文化,浙江,影视音像,20120911
1066,002701.SZ,002701,奥瑞金,北京,广告包装,20121011
1067,002702.SZ,002702,海欣食品,福建,食品,20121011
1068,002703.SZ,002703,浙江世宝,浙江,汽车配件,20121102
1069,002705.SZ,002705,新宝股份,广东,家用电器,20140121
1070,002706.SZ,002706,良信股份,上海,电气设备,20140121
1071,002707.SZ,002707,众信旅游,北京,旅游服务,20140123
1072,002708.SZ,002708,光洋股份,江苏,汽车配件,20140121
1073,002709.SZ,002709,天赐材料,广东,化工原料,20140123
1074,002712.SZ,002712,思美传媒,浙江,广告包装,20140123
1075,002713.SZ,002713,东易日盛,北京,装修装饰,20140219
1076,002714.SZ,002714,牧原股份,河南,农业综合,20140128
1077,002715.SZ,002715,登云股份,广东,汽车配件,20140219
1078,002716.SZ,002716,金贵银业,湖南,小金属,20140128
1079,002717.SZ,002717,岭南股份,广东,环境保护,20140219
1080,002718.SZ,002718,友邦吊顶,浙江,家居用品,20140128
1081,002721.SZ,002721,金一文化,北京,服饰,20140127
1082,002722.SZ,002722,金轮股份,江苏,纺织机械,20140128
1083,002723.SZ,002723,金莱特,广东,家用电器,20140129
1084,002724.SZ,002724,海洋王,深圳,半导体,20141104
1085,002725.SZ,002725,跃岭股份,浙江,汽车配件,20140129
1086,002726.SZ,002726,龙大肉食,山东,食品,20140626
1087,002727.SZ,002727,一心堂,云南,医药商业,20140702
1088,002728.SZ,002728,特一药业,广东,中成药,20140731
1089,002729.SZ,002729,好利来,福建,元器件,20140912
1090,002730.SZ,002730,电光科技,浙江,电气设备,20141009
1091,002731.SZ,002731,萃华珠宝,辽宁,服饰,20141104
1092,002732.SZ,002732,燕塘乳业,广东,乳制品,20141205
1093,002733.SZ,002733,雄韬股份,深圳,电气设备,20141203
1094,002734.SZ,002734,利民股份,江苏,农药化肥,20150127
1095,002735.SZ,002735,王子新材,深圳,塑料,20141203
1096,002736.SZ,002736,国信证券,深圳,证券,20141229
1097,002737.SZ,002737,葵花药业,黑龙江,中成药,20141230
1098,002738.SZ,002738,中矿资源,北京,小金属,20141230
1099,002739.SZ,002739,万达电影,北京,影视音像,20150122
1100,002740.SZ,002740,爱迪尔,福建,服饰,20150122
1101,002741.SZ,002741,光华科技,广东,化工原料,20150216
1102,002742.SZ,002742,三圣股份,重庆,其他建材,20150217
1103,002743.SZ,002743,富煌钢构,安徽,钢加工,20150217
1104,002745.SZ,002745,木林森,广东,电气设备,20150217
1105,002746.SZ,002746,仙坛股份,山东,农业综合,20150216
1106,002747.SZ,002747,埃斯顿,江苏,机械基件,20150320
1107,002748.SZ,002748,世龙实业,江西,化工原料,20150319
1108,002749.SZ,002749,国光股份,四川,农药化肥,20150320
1109,002750.SZ,002750,龙津药业,云南,中成药,20150324
1110,002751.SZ,002751,易尚展示,深圳,家居用品,20150424
1111,002752.SZ,002752,昇兴股份,福建,广告包装,20150422
1112,002753.SZ,002753,永东股份,山西,化工原料,20150519
1113,002755.SZ,002755,奥赛康,北京,化学制药,20150515
1114,002756.SZ,002756,永兴材料,浙江,特种钢,20150515
1115,002757.SZ,002757,南兴股份,广东,专用机械,20150527
1116,002758.SZ,002758,浙农股份,浙江,医药商业,20150527
1117,002759.SZ,002759,天际股份,广东,家用电器,20150528
1118,002760.SZ,002760,凤形股份,安徽,机械基件,20150611
1119,002761.SZ,002761,浙江建投,浙江,建筑工程,20150610
1120,002762.SZ,002762,金发拉比,广东,服饰,20150610
1121,002763.SZ,002763,汇洁股份,深圳,服饰,20150610
1122,002765.SZ,002765,蓝黛科技,重庆,汽车配件,20150612
1123,002767.SZ,002767,先锋电子,浙江,电器仪表,20150612
1124,002768.SZ,002768,国恩股份,山东,塑料,20150630
1125,002769.SZ,002769,普路通,深圳,仓储物流,20150629
1126,002771.SZ,002771,真视通,北京,软件服务,20150629
1127,002772.SZ,002772,众兴菌业,甘肃,种植业,20150626
1128,002773.SZ,002773,康弘药业,四川,化学制药,20150626
1129,002774.SZ,002774,快意电梯,广东,运输设备,20170324
1130,002775.SZ,002775,文科园林,深圳,建筑工程,20150629
1131,002777.SZ,002777,久远银海,四川,软件服务,20151231
1132,002778.SZ,002778,中晟高科,江苏,石油加工,20160106
1133,002779.SZ,002779,中坚科技,浙江,农用机械,20151209
1134,002780.SZ,002780,三夫户外,北京,其他商业,20151209
1135,002781.SZ,002781,奇信股份,深圳,装修装饰,20151222
1136,002782.SZ,002782,可立克,深圳,电气设备,20151222
1137,002783.SZ,002783,凯龙股份,湖北,化工原料,20151209
1138,002785.SZ,002785,万里石,福建,其他建材,20151223
1139,002786.SZ,002786,银宝山新,深圳,专用机械,20151223
1140,002787.SZ,002787,华源控股,江苏,广告包装,20151231
1141,002788.SZ,002788,鹭燕医药,福建,医药商业,20160218
1142,002789.SZ,002789,建艺集团,深圳,装修装饰,20160311
1143,002790.SZ,002790,瑞尔特,福建,家居用品,20160308
1144,002791.SZ,002791,坚朗五金,广东,其他建材,20160329
1145,002792.SZ,002792,通宇通讯,广东,通信设备,20160328
1146,002793.SZ,002793,罗欣药业,浙江,化学制药,20160415
1147,002795.SZ,002795,永和智控,浙江,机械基件,20160428
1148,002796.SZ,002796,世嘉科技,江苏,通信设备,20160510
1149,002797.SZ,002797,第一创业,深圳,证券,20160511
1150,002798.SZ,002798,帝欧家居,四川,家居用品,20160525
1151,002799.SZ,002799,环球印务,陕西,广告包装,20160608
1152,002800.SZ,002800,天顺股份,新疆,仓储物流,20160530
1153,002801.SZ,002801,微光股份,浙江,电气设备,20160622
1154,002802.SZ,002802,洪汇新材,江苏,化工原料,20160629
1155,002803.SZ,002803,吉宏股份,福建,互联网,20160712
1156,002805.SZ,002805,丰元股份,山东,化工原料,20160707
1157,002806.SZ,002806,华锋股份,广东,元器件,20160726
1158,002807.SZ,002807,江阴银行,江苏,银行,20160902
1159,002808.SZ,002808,恒久科技,江苏,元器件,20160812
1160,002809.SZ,002809,红墙股份,广东,化工原料,20160823
1161,002810.SZ,002810,山东赫达,山东,化工原料,20160826
1162,002811.SZ,002811,郑中设计,深圳,装修装饰,20160908
1163,002812.SZ,002812,恩捷股份,云南,塑料,20160914
1164,002813.SZ,002813,路畅科技,深圳,汽车配件,20161012
1165,002815.SZ,002815,崇达技术,深圳,元器件,20161012
1166,002816.SZ,002816,和科达,深圳,专用机械,20161025
1167,002817.SZ,002817,黄山胶囊,安徽,化学制药,20161025
1168,002818.SZ,002818,富森美,四川,其他商业,20161109
1169,002819.SZ,002819,东方中科,北京,电器仪表,20161111
1170,002820.SZ,002820,桂发祥,天津,食品,20161118
1171,002821.SZ,002821,凯莱英,天津,生物制药,20161118
1172,002822.SZ,002822,中装建设,深圳,装修装饰,20161129
1173,002823.SZ,002823,凯中精密,深圳,机械基件,20161124
1174,002824.SZ,002824,和胜股份,广东,铝,20170112
1175,002825.SZ,002825,纳尔股份,上海,化工原料,20161129
1176,002826.SZ,002826,易明医药,西藏,中成药,20161209
1177,002827.SZ,002827,高争民爆,西藏,化工原料,20161209
1178,002828.SZ,002828,贝肯能源,新疆,石油开采,20161208
1179,002829.SZ,002829,星网宇达,北京,通信设备,20161213
1180,002830.SZ,002830,名雕股份,深圳,装修装饰,20161213
1181,002831.SZ,002831,裕同科技,深圳,广告包装,20161216
1182,002832.SZ,002832,比音勒芬,广东,服饰,20161223
1183,002833.SZ,002833,弘亚数控,广东,专用机械,20161228
1184,002835.SZ,002835,同为股份,深圳,元器件,20161228
1185,002836.SZ,002836,新宏泽,广东,广告包装,20161229
1186,002837.SZ,002837,英维克,深圳,专用机械,20161229
1187,002838.SZ,002838,道恩股份,山东,塑料,20170106
1188,002839.SZ,002839,张家港行,江苏,银行,20170124
1189,002840.SZ,002840,华统股份,浙江,食品,20170110
1190,002841.SZ,002841,视源股份,广东,元器件,20170119
1191,002842.SZ,002842,翔鹭钨业,广东,小金属,20170119
1192,002843.SZ,002843,泰嘉股份,湖南,钢加工,20170120
1193,002845.SZ,002845,同兴达,深圳,元器件,20170125
1194,002846.SZ,002846,英联股份,广东,广告包装,20170207
1195,002847.SZ,002847,盐津铺子,湖南,食品,20170208
1196,002848.SZ,002848,高斯贝尔,湖南,通信设备,20170213
1197,002849.SZ,002849,威星智能,浙江,电器仪表,20170217
1198,002850.SZ,002850,科达利,深圳,机械基件,20170302
1199,002851.SZ,002851,麦格米特,深圳,电气设备,20170306
1200,002852.SZ,002852,道道全,湖南,食品,20170310
1201,002853.SZ,002853,皮阿诺,广东,家居用品,20170310
1202,002855.SZ,002855,捷荣技术,广东,元器件,20170321
1203,002856.SZ,002856,美芝股份,深圳,装修装饰,20170320
1204,002857.SZ,002857,三晖电气,河南,电器仪表,20170323
1205,002858.SZ,002858,力盛赛车,上海,文教休闲,20170324
1206,002859.SZ,002859,洁美科技,浙江,元器件,20170407
1207,002860.SZ,002860,星帅尔,浙江,电气设备,20170412
1208,002861.SZ,002861,瀛通通讯,湖北,通信设备,20170413
1209,002862.SZ,002862,实丰文化,广东,文教休闲,20170411
1210,002863.SZ,002863,今飞凯达,浙江,汽车配件,20170418
1211,002864.SZ,002864,盘龙药业,陕西,中成药,20171116
1212,002865.SZ,002865,钧达股份,海南,汽车配件,20170425
1213,002866.SZ,002866,传艺科技,江苏,IT设备,20170426
1214,002867.SZ,002867,周大生,深圳,服饰,20170427
1215,002868.SZ,002868,绿康生化,福建,农业综合,20170503
1216,002869.SZ,002869,金溢科技,深圳,通信设备,20170515
1217,002870.SZ,002870,香山股份,广东,汽车配件,20170515
1218,002871.SZ,002871,伟隆股份,山东,机械基件,20170511
1219,002873.SZ,002873,新天药业,贵州,中成药,20170519
1220,002875.SZ,002875,安奈儿,深圳,服饰,20170601
1221,002876.SZ,002876,三利谱,深圳,元器件,20170525
1222,002877.SZ,002877,智能自控,江苏,电器仪表,20170605
1223,002878.SZ,002878,元隆雅图,北京,文教休闲,20170606
1224,002879.SZ,002879,长缆科技,湖南,电气设备,20170707
1225,002880.SZ,002880,卫光生物,深圳,生物制药,20170616
1226,002881.SZ,002881,美格智能,深圳,通信设备,20170622
1227,002882.SZ,002882,金龙羽,深圳,电气设备,20170717
1228,002883.SZ,002883,中设股份,江苏,建筑工程,20170620
1229,002884.SZ,002884,凌霄泵业,广东,专用机械,20170711
1230,002885.SZ,002885,京泉华,深圳,元器件,20170627
1231,002886.SZ,002886,沃特股份,深圳,塑料,20170627
1232,002887.SZ,002887,绿茵生态,天津,环境保护,20170801
1233,002888.SZ,002888,惠威科技,广东,元器件,20170721
1234,002889.SZ,002889,东方嘉盛,深圳,仓储物流,20170731
1235,002890.SZ,002890,弘宇股份,山东,农用机械,20170802
1236,002891.SZ,002891,中宠股份,山东,饲料,20170821
1237,002892.SZ,002892,科力尔,湖南,电气设备,20170817
1238,002893.SZ,002893,华通热力,北京,供气供热,20170915
1239,002895.SZ,002895,川恒股份,贵州,化工原料,20170825
1240,002896.SZ,002896,中大力德,浙江,机械基件,20170829
1241,002897.SZ,002897,意华股份,浙江,元器件,20170907
1242,002898.SZ,002898,赛隆药业,广东,化学制药,20170912
1243,002899.SZ,002899,英派斯,山东,文教休闲,20170915
1244,002900.SZ,002900,哈三联,黑龙江,化学制药,20170922
1245,002901.SZ,002901,大博医疗,福建,医疗保健,20170922
1246,002902.SZ,002902,铭普光磁,广东,元器件,20170929
1247,002903.SZ,002903,宇环数控,湖南,机床制造,20171013
1248,002905.SZ,002905,金逸影视,广东,影视音像,20171016
1249,002906.SZ,002906,华阳集团,广东,汽车配件,20171013
1250,002907.SZ,002907,华森制药,重庆,化学制药,20171020
1251,002908.SZ,002908,德生科技,广东,元器件,20171020
1252,002909.SZ,002909,集泰股份,广东,化工原料,20171026
1253,002910.SZ,002910,庄园牧场,甘肃,乳制品,20171031
1254,002911.SZ,002911,佛燃能源,广东,供气供热,20171122
1255,002912.SZ,002912,中新赛克,深圳,软件服务,20171121
1256,002913.SZ,002913,奥士康,湖南,元器件,20171201
1257,002915.SZ,002915,中欣氟材,浙江,化工原料,20171205
1258,002916.SZ,002916,深南电路,深圳,元器件,20171213
1259,002917.SZ,002917,金奥博,深圳,化工原料,20171208
1260,002918.SZ,002918,蒙娜丽莎,广东,其他建材,20171219
1261,002919.SZ,002919,名臣健康,广东,日用化工,20171218
1262,002920.SZ,002920,德赛西威,广东,汽车配件,20171226
1263,002921.SZ,002921,联诚精密,山东,汽车配件,20171227
1264,002922.SZ,002922,伊戈尔,广东,电气设备,20171229
1265,002923.SZ,002923,润都股份,广东,化学制药,20180105
1266,002925.SZ,002925,盈趣科技,福建,元器件,20180115
1267,002926.SZ,002926,华西证券,四川,证券,20180205
